text,stars,sentiment
"Daha önce ürünü de markayı da duymamıştım. Yerli bir kozmetik firmasının ürünü olduğunu öğrendim. Ten ürünlerinden çok anlayan biri değilim maalesef, fakat hoşuma giden bir ürün olmadı. Öncelikle ürün çok çok sıvı, tüpü açtığım gibi direkt akmaya başladı. Fırçayla yüzüme yaymayı denediğimde fırça izi bıraktı ancak dediğim gibi ten ürünleriyle aram çok iyi olmadığı için bu benim beceriksizliğimden kaynaklanıyor da olabilir. 
Cildinizde sivilce, leke, kızarıklık gibi durumlar varsa kapatıcılık sağlamayan bir ürün olduğunu bilmenizde yarar var, fazla kapatıcılık isteyenlerin beklentisini karşılamayacaktır. 
Ürün parfümlü, pudramsı bir kokusu var.
Makyajda ıslak görüntüyü seviyorum ancak bu istediğim ıslak görüntüyü veren bir ürün de olmadı. Genel olarak beğenmedim.",2,Negatif
Ürünün kapatıcılığı çok düşük ve ürün çok yağlı. tester şişesinden dolayı kapağı kapanmıyor ve makyaj çantama aktı ürünün bir kısmı. aydınlatıcı olarak kısmen kullanılabilir ancak bb krem olarak hiçbir etkisi yok. Rengi cilt tonuma biraz açık da geldi. bu nedenle rengi uymadığı için de bu kadar memnuniyetsizlik yaşamış olabilirim.,2,Negatif
Ürün highlighter olarak geçiyor ama elmacık kemiklerime sürdüğümde asla aydınlatamadığını gördüm. Ben de bu yüzden bb krem gibi tüm yüzüme uygulayarak bitirdim. Öyle kullandığımda kolay yayıldı ve ufak renk eşitlikleri sağladı. Nemli olması yönünden güzel bir ürün fakat malesef aydınlatıcı olarak uygun değil.,2,Negatif
Ürünün genel olarak ne olduğunu anlamakta zorluk çektim. Ürün bb krem olmak için fazla sıvı highlighter olmak için yeterince ışıltılı fegil. Üründen hiç memnun kalmadım bu anlamda. Ancak ürünü makyaj altına baz olarak kullandım ve fondöten sürdükten sonra cildimin daha canlı ve sglıklı göeünmesini sağladı.,2,Negatif
Açıkçası beklentim az da olsa kapatıcılığı olan bi highlighterdı. Hiç kapatıcılığı yok ve parlaklık da vermiyor. Kabında dururken ve hatta ağzı kapalıyken bile akma yapabiliyor. Kullanımı rahat değil  kullandıktan sonra cakey görünümü de yapıyor. Sabitlenmiyor da hiç sevemedim.,2,Negatif
Aydınlatıcı olduğu yazıyor üstünde fakat aydınlatması çok çok çok yetersiz. Rengi de bir garip. Gri gibi. Fondöteninizin içine karıştırmak istediğiniz zaman da rengini değiştiriyor. Kısacası aydınlatma etkisi cidden yok gibi. Ne amaçla üretildiğini anlayamadım maalesef :/,2,Negatif
Ürünün genel olarak yapısı çok güzel çok ince kokusu muhteşem ama ürün highlighter diye üretilmiş olabilir ama kesinlikle bir highlighter değil hiçbir ışıltı parlaklık vermiyor krem gibi ürün kesinlikle olmamış highlighter olarak almam ama kokusu İçin alabilirim,2,Negatif
Ürünün yapısı su gibi olduğunu fark ettim.Ve kullandığımda yüzümde hiçbir değişiklik göremedim .Ve içeriğine bakabileceğim bir not göremedim.Bu nedenle bu ürüne çok güvenemedim ve beğenemedim.Yine de denebunu ya denemem için gönderdiği için çok teşekkür ederim .,2,Negatif
"Ürünün yapısı çok ince, fazla akışkan. Ambalajından almaya çalışırken akıp döküldüğü olabiliyor. İnce olmasına bağlı olarak da kapatıcılığını çok az buldum. Aynı zamanda sürdükten sonra çok hafif ve ince parıltılar bırakıyor olmasını da sevmedim.",2,Negatif
Deneme numunesi olsa bile içerisinde barındırdığı kimyasal maddeleri tüketiciye bildirmemelerini etik açıdan uygun bulmuyorum. Cildime sürdüğümde kullandığım diğer BB kremlere göre ağır geldi ve yüzümde kalın bir tabaka varmış hissi oluşturdu.,2,Negatif
"Highlighter kullanmayı çok seviyorum. İlk günden beri de The Balm Mary Lou kullanıyorum, pudra formunda. Ürünü görünce sevinmiştim çünkü hem renk eşitliği açısından BB özelliği önemliydi, hem de daha önce sıvı highlighter deneme şansım hiç olmamıştı ve ürün çok pratik görünüyordu. Aslında evet, gerçekten bu tip makyaj malzemesini tüp içinde sıvı halinde kullanmak daha kolay ancak Mary Lou'yu çok az bir miktar kullandığımda bile oldukça yeterli kalıyor, maalesef bu ürünle durum öyle olmadı. BB özelliği tarafında bir problem yok ama highlighter özelliği yeterli gelmedi. Başta ilk kez denediğim bir tarz olduğu için fazla kaçırmamak adına azar azar uyguladım, baktım endişe edecek bir şey yok daha fazla uyguladım ama üründen epey bir kullanmış olsam da iki fırça hareketiyle işimi gören Mary Lou kadar etkili olamadı maalesef :(",3,Negatif
"Ürün genel olarak gayet güzel. Kapatıcılığından da memnun kaldım. Kapatıcılığı fazla ve yoğun ürünleri sevmediğim için genel olarak sevdim. Ürünün ciltte aydınlık bir etki bırakması da çok iyi ancak belki de kış aylarında olduğumuz içindir bilmiyorum ama yüzümde özellikle burun çevremde pul pul oldu ürün. Ayrıca kokusu kötü ve eski bir kozmetik ürünü sürer gibi hissettiriyor bu durum. Renk açısında beni şaşırttı normalde bu tarz ürünlerin en açığı bile bir tık koyu gelir ama -bu ürün sarı alt tonlu bir ürün olmadığından belki de- cilt rengime uyum sağladı. Özetle pul pul görünümü ve kokusu, ürünü alma noktasında beni şüpheye düşürdü diyebilirim.",3,Negatif
Üzerinde highlighter yazıyor ama highliter gibi kullanılamıyor. Göz altı kapatıcısı gibi duruyor. Göz altıma sürmeyi de denedim o zaman da kapatıcı özelliği olmadığı fark ediliyor. İçerisindeki sıvı çok akışkan ama aynı zamanda kutusu sıkarak kullanılmak üzere dizayn edilmiş. Azıcık sıkınca içerisindeki her şey dökülüyor. Kullanımını zor buldum. Yalnızca tüm makyaj bittikten sonra kullanıldığında daha pürüzsüz bir görünüm katıyor. Sadece bu özelliğini beğendim. Kutusu da ilgi çekici ve şık değildi.,3,Negatif
Öncelikle ürünün markasını daha önce hiç duymamıştım. Ürünü beğenmememin sebebi ise ben kuru bir cilt  yapısına sahip olduğumdan dolayı ürün cildimde altında baz olmasına rağmen kusma yaptı zaten bb krem olduğu için fazla bir kapatıcılık beklemiyordum ama kapatıcılık konusunda beni oldukça şaşırttığını söylemeliyim. Kendi cilt tipime uygun olmadığı için kullanmayı düşünmüyorum ama kapatıcılık konusunda tabsiye edebileceğim bir ürün olarak aklımda kalır.,3,Negatif
Ürün çok sulu. Parlaklığı güzel ama çok kolay çizgilere doluyor. Kalıcılığı beni tatmin etmedi. Çok ince yapılı olmasına rağmen cildimle tam anlamıyla bütünleşmedi. Kuru bir cildim olmasına rağmen bölgesel olarak cildim fondöteni kustu. Kolay transfer olduğu ve oynadığı için pudra ile sabitlemeden kullanımı zor. Bir bb krem için bu kadar uğraşa değeceğini düşünmüyorum. Rengi tabiki tenimle uygun değildi ama buna takılmadım.,3,Negatif
"Benim ten rengime göre ürün aşırı açık geldi. Sürdüğüm gibi çıkarmak zorunda kaldım. Yapısı biraz kuru geldi açıkçası. Daha doğrusu ürünü ilk elime sıktığımda kıvamı iyi gelmişti ancak sonradan yüzümde aşırı bir kuruluk hissettim. Gün içinde toplanıyor mu, akıyor mu, vs. bilemiyorum. Çünkü dediğim gibi renk tonundan ötürü kullanamadım.",3,Negatif
Şöyle ki formu fazla sıvı geldi bana aslında sıvı olması daha uzun süre kullanılabilirligi verir ama renk tonu fazla beyaz geldi benim cildim için az daha koyulaştırılırsa 02 nosu bence kullanılır bir ürün. Ufak değişikliklerle bb krem vazgeçilmez hale gelebilir. Böyle eski markaların piyasaya geri dönmesi beni mutlu ediyor.,3,Pozitif
Hafif aydınlatmasını beğendim. Genelde mat bir cildim olduğu için sağlıklı bir ışıldama yaratan ürünler bulmayı seviyorum. Fakat kokusu beni rahatsız etti. Herhangi bir içerik bilgisi olmadığı için tedirgin oldum. Kullandığım kozmetiklerin içeriğini araştırmayı ve uygun gördüklerimi kullanmayı tercih ediyorum.,3,Negatif
Rengi cildime çok açık kaldı aslında açıkta denemez farklı grimsi bir parlaklığı vardı bu tarz aydınlatıcı ve parıltılı highlighter ürünlerde daha parlak belirgin ürünleri kullanmayı seviyorum istediğim formatta pek değildi. Sadece kullanımı konusunda kolaylık sağladığını ve pratik olduğunu düşünüyorum.,3,Negatif
Ürünü önce makyaj altına uyguladım sıvı olduğu için. asla sim içermiyor. herhangi bir kokusu yok. çok hafif bir ışıltı veriyor. makyajı yaptıktan sonra tekrar sürdüm yine çok doğal bir parlaklık verdi. Aslında günlük makyaj için uygun. çok ışıl ışıl durmasını istemeyenler için çok yerinde bir ürün.,3,Pozitif
"Bu markanın ürünlerine nedense ön yargılı bakıyordum ve bu kullandığım, aynı markadan kullandığım ilk ürün olma özelliğini taşıyor. Ürünü uygulamadan önce beklentim biraz kremsi yapıda olmasıydı ama akışkanlığı beni şaşırttı. Daha önce de bb-water tarzı ürünler kullanıp yapılarını çok sevdiğim için bunun bu derece hafif ve akışkan olması çok hoşuma gitti. Tüm yüzüme uyguladım ve gerçekten de vadettiği parlaklığı ciltte gözle görünür bir biçimde sağlıyor. Rengi bana bir tık koyu geldiği için aydınlatıcı özelliği konusunda yorum yapamam ama sağlıklı ve parlak bitişli görünüm sağladığı da bir gerçek. 
Kapatıcılığı neredeyse yok. Yalnızca belli belirsiz bir renk eşitliği sağlıyor. Ürünle ilgili beni en şaşırtan şey tüm gün yüzümde kalmasına rağmen asla ama asla oksitlenmiyor oluşuydu. Ben kesinlikle gün içerisinde bir tık da olsa renginin koyulaşacağını düşünmüştüm ama ilk sürdüğüm gibi duruyordu. Bu da en memnun kaldığım özelliği oldu. Nemli bitişli olup kurutmuyor oluşu da ayrıca hoşuma gitti.",4,Pozitif
Günlük makyajda çok ağır fondötenler kullanmayı tercih etmediğimden bb krem ve cc kremler oldukça severek kullandığım ürünler arasında yer alıyor. Catherine arley markasının daha önce pudrasını kullanmıştım çok beğenmiştim fakat bulunduğum çevrede çok fazla satış noktası olmadığından artık bu markanın üretilmediğini düşünüyordum. Gelen numune rengiyle cildime çok güzel uyum sağladı içerisindeki highligter sayesinde aydınlık canlı bir görünüm sağlıyor. Bana göre tek eksi yanı bir iki saat sonrasında malesef hafif şekilde gözeneklere doluyor. Ürün belki biraz daha geliştirilip bu soruna çözüm üretilebilir. Onun dışında çok memnun kaldım kapatıcılığı ve verdiği o doğal aydınlık hissi çok güzel. Teşekkürler Denebunu Teşekkürler Catherine Arley,4,Pozitif
"ürün tek başına kullanıldığında kapatıcılık etkisi olmayan ancak hafif bronz veya koyu renk bir pudrayla kullanıldığında güzel parlaklık veren bir ürün, yani highlighter görevini gayet güzel yerine getiriyor. Esmer tenli olanlara ayrıca yakışacaktır. Çok simli parlaklık veren highlighterları sevmediğimden bu ürünün doğal parlatma özelliğini çok beğendim. Ayrıca gözümün üstüne de hafif farın üzerine uyguladığımda memnun kaldım. Bunun dışında nemlendirme etkisi ve çabuk emilmesi de başarılı.",4,Pozitif
"Markayı biliyorum ancak bu ürününü ilk defa gördüm.Ürünün kıvamı çok hafif nerdeyse su gibi akışkan.Çok az aldığımda bile cildime ışıltı verip cildimin daha aydınlık ve tek renk görünmesini sağladı.Ürünün kokusu da çok güzel ayrıca.Sabah temiz ve nemlendirilmiş cildime sürüp üzerine allık sürüyorum.Allığımın da kalıcılığını artırdığı için memnun kaldım.Son olarak renk tonu da aşırı uydu,kendim alsam zor bulurdum:) Teşekkür ederim.",4,Pozitif
"Ürün tek başına günlük kullanılabilir ama kapatıcılık beklenmesin.uyguladığımda cildimde makyaj varmış gibi değilde kendi tenimmiş gibi bi filtre yarattı, bu açıdan çok güzel.başka fondotenlerin altına baz gibide kullanılabilir bu şekildede çok beğendim bu sayede fondoteninizde cildinizle bütünleşiyo ekstra bi katman gibi durmuyo.tek kötü yanı ilk sürerken arko nem in klasik el kremi kokusu geliyo resmen ama sonrasında geçiyo",4,Pozitif
Cildimin bir noktasına denemek için sürdüğüm anda o kadar hoş bir etkisi geldi ki hem garip şekilde nemlendirdi hem az-orta arası beklenilen bir kapatıcılık verdi. Şaşırdım. Bb ve cc kremlerle aramı hiç denk getirmedim. Hiçbir bb ürün kullanmadım. Ürünü daha önce hiç duymadım fakat güzel bir deneyim oldu. Belki makyaj çantama denk geldiğimde eklenir. Bu ürünle beni tanıştıran Denebunu ailesi teşekkür ederim.. Sevgilerimle :),4,Pozitif
"Bb krem olarak harika bir kullanımı var. Ağır, yağlı bir yapısı olmamasını, ciltteki doğal ve sağlıklı duruşunu çok sevdim. Saatlerce yüzümde kalmasına rağmen sivilce vb. bir soruna da neden olmadı. Highlighter özelliğini ise ne yazık ki pek fazla gözlemleyemedim. Yine de daha önce kullanıp olumsuz deneyimler yaşadığım bb ve cc kremlerden sonra bu ürüne bayıldım. Gönderilen ürünü bitirdikten sonra satın almak isterim.",4,Pozitif
"Ürünü dediğim gibi daha önce hiç duymamıştım, ilk geldiğinde elime denedim nedense elimde biraz koyu durdu. Ama fondoten bile uygulamadan yüzüme uyguladigimda ten tonumla  aşırı uyumlu oldu. Yapisi biraz sıvı, su gibi birden çok çıktı ama çok ufacık bir damla bile yetiyor. Ciltte katı, cakey görünümü yapmıyor hafif nemli duruyor. Çok beğendim normal ürün boyundan almayı düşünüyorum.",4,Pozitif
"Daha önce kullanmamıstım,teredütle yaklastım ama beklediğimden cok daha iyi,bb krem olduğu için çok kapatmaz vs.düsündüm ama fondoten kadar iyi kapatıyor,bb krem kadar hafif yüzde kusma ve ağırlık yapmıyor ama uzerinde highlighter  bb diye yazıyordu highlighter özelliği olup parlatır diye düşndüm öyle değil parlak simli bir görünüm vermiyor ama kapatıcilıği,hafifliği çok iyi",4,Pozitif
"İlk sürüşte biraz yağlı bir yapısı var gibi hissettim ve cildim de yağlı olduğu için çok da içime sinmemişti ama tüm yüzüme eşit bir şekilde uygulayınca farkettim ki yağlı bir görüntü ve öyle bir his oluşmadı. Kapatıcılığı da BB krem olmasına rağmen -piyasadaki çoğu BB kremi göz önüne alırsak- yeterince iyi, yüzüm akneli ve akneye eğilimli olmasına rağmen iyi iş çıkarıyor.",4,Pozitif
Mükemmel bir ürün. Bu güne kadar kullandıklarımın arasın da en iyilerinden diyebilirim. Çok açık beyaz bir tene sahibim. Kremsi bir yapısı var yüzüme uyguladığımda hiç bir şekilde ağırlık hissettirmedi. Cildim hem parlak hem de eşit renk tonuna  sahip oldu. Kokusu  muhteşem. Çiçeksi gibi  değişik bir kokusu var ekstra yüzüme  koku için farklı şeyler uygulamama gerek duymadım. Hatta  elimin üzerine sürdüm ve kokluyorum diyebilirim :) Parlak olmasına karşın yüzümde pudra varmış gibi bir o kadar matta . Ne yağlı bir  görüntü ne de yapay bir görüntü mevcut. Güvenerek sürekli alabiceğim bir ürün. Muhteşem..,5,Pozitif
Aynı markanın zaten uzun yıllardır pudrasını kullanıyorum. Bu ürünü görünce daha önce hiç duymadığımı farkettim. aslında ürüne baya bir önyargı ile yaklaştım. Ama benim önyargılarimi boşa çıkardı. Öncelikle krem gibi yapısı var . İlk sürdüğümde bb crem hissiyatı veriyor. Ürünü highlighter olarak kullandım oldukça doğal sanki yüzünüzün kendi ışıltısı olarak duruyor. Aynı zamanda göz altı kapatıcı olarak kullandım üstünden aynı markanın pudrasını geçtim. 8 saat boyunca çok iyi kaldı. Herhalde sonra yapısından gereği sonuçta highlighter olduğu icin cildim kustu.,5,Pozitif
Merakla beklediğim üründü. Kutum gelir gelmez denedim. Ürünün yapısı çok yumuşak ve hafif. Yüzümde yok gibi. Ağırlık hissi kesinlikle yapmadı. Ürünü sürdükten sonra hafif parlaklık bırakması da ayrıca hoşuma gitti. Kokulu bir ürün ancak kokusu hafif olması sebebiyle beni rahatsız etmedi. Çok ama çok memnun kaldım. Denebunu.com tarafından gönderilen deneme boyu bittiğinde ürünün aynısından almayı düşünüyorum. Çok memnun kaldım. Teşekkürler denebunu.com ailesi...,5,Pozitif
ürünü çok beğendim. bu markanın pudralarını sürekli kullanıyorum kaç tane bitirdim bilmiyorum o kadar çok. bu ışıltılı bb kremi hiç görmemiştim ancak çok sevdim ışıltı yapılı ürünleri çok seviyorum aynı zamanda bb krem olması çok iyi bir özellik. bu ürünü devamlı kullanmayı çok isterim ancak bu markanın ürünlerine nasıl ulaşacağımı bilmiyorum hiç karşılaşmıyorum. sadece pudrasını görebiliyorum ürün satış noktalarını arttırırsanız çok iyi olur bence,5,Pozitif
